SummonerMatchId,SummonerFk,MatchFk,ChampionFk
117586,4209,EUW1_7604757652,161
117587,4209,EUW1_7604707779,161
117588,4209,EUW1_7604316406,164
117589,4209,EUW1_7604275350,161
117590,4209,EUW1_7604262297,161
117591,4209,EUW1_7604099292,161
117592,4209,EUW1_7604029789,161
117593,4209,EUW1_7603960530,161
117594,4209,EUW1_7603864500,164
117595,4209,EUW1_7603807704,79
117596,4209,EUW1_7603456584,161
117597,4210,EUW1_7605938922,145
117598,4210,EUW1_7605882417,15
117599,4210,EUW1_7605734076,51
117600,4210,EUW1_7605714858,51
117601,4210,EUW1_7605671011,21
117602,4210,EUW1_7605221345,145
117603,4210,EUW1_7605168039,131
117604,4210,EUW1_7600342456,498
117605,4210,EUW1_7600274179,200
117606,4210,EUW1_7600214944,555
117607,4210,EUW1_7599756023,131
117608,4210,EUW1_7599736978,141
117609,4210,EUW1_7599120467,51
117610,4210,EUW1_7599055438,360
117611,4210,EUW1_7598993121,51
117612,4210,EUW1_7598701941,21
117613,4210,EUW1_7598622943,21
117614,4210,EUW1_7598557665,360
117615,4210,EUW1_7598536961,22
117616,4210,EUW1_7598519988,21
117617,4210,EUW1_7605938922,145
117618,4210,EUW1_7605882417,15
117619,4210,EUW1_7605734076,51
117620,4210,EUW1_7605714858,51
117621,4210,EUW1_7605671011,21
117622,4210,EUW1_7605221345,145
117623,4210,EUW1_7605168039,131
117624,4210,EUW1_7600342456,498
117625,4210,EUW1_7600274179,200
117626,4210,EUW1_7600214944,555
117627,4210,EUW1_7599756023,131
117628,4210,EUW1_7599736978,141
117629,4210,EUW1_7599120467,51
117630,4210,EUW1_7599055438,360
117631,4210,EUW1_7598993121,51
117632,4210,EUW1_7598701941,21
117633,4210,EUW1_7598622943,21
117634,4210,EUW1_7598557665,360
117635,4210,EUW1_7598536961,22
117636,4211,EUW1_7604233027,105
117637,4211,EUW1_7604216333,99
117638,4211,EUW1_7604212406,90
117639,4211,EUW1_7604208008,14
117640,4211,EUW1_7604156034,83
117641,4211,EUW1_7604121164,99
117642,4211,EUW1_7604083253,90
117643,4211,EUW1_7603899273,105
117644,4211,EUW1_7601889393,45
117645,4211,EUW1_7601880286,99
117646,4211,EUW1_7601867841,51
117647,4211,EUW1_7601825310,895
117648,4211,EUW1_7601798160,145
117649,4211,EUW1_7601762977,51
117650,4211,EUW1_7601728533,21
117651,4211,EUW1_7601613864,99
117652,4211,EUW1_7601550751,11
117653,4211,EUW1_7601492841,99
117654,4211,EUW1_7601309163,54
117655,4211,EUW1_7601274054,99
117656,4211,EUW1_7604233027,105
117657,4211,EUW1_7604216333,99
117658,4211,EUW1_7604212406,90
117659,4211,EUW1_7604208008,14
117660,4211,EUW1_7604156034,83
117661,4211,EUW1_7604121164,99
117662,4211,EUW1_7604083253,90
117663,4211,EUW1_7603899273,105
117664,4211,EUW1_7601889393,45
117665,4211,EUW1_7601880286,99
117666,4211,EUW1_7601867841,51
117667,4211,EUW1_7601825310,895
117668,4211,EUW1_7601798160,145
117669,4211,EUW1_7601762977,51
117670,4211,EUW1_7601728533,21
117671,4211,EUW1_7601613864,99
117672,4211,EUW1_7601550751,11
117673,4211,EUW1_7601492841,99
117674,4211,EUW1_7601309163,54
117675,4211,EUW1_7601274054,99
117676,4212,EUW1_7606244043,23
117677,4212,EUW1_7606168780,117
117678,4212,EUW1_7606093669,888
117679,4212,EUW1_7606041487,53
117680,4212,EUW1_7605966296,99
117681,4212,EUW1_7605901326,121
117682,4212,EUW1_7605854585,233
117683,4212,EUW1_7605266291,233
117684,4212,EUW1_7605218654,901
117685,4212,EUW1_7605151990,35
117686,4212,EUW1_7605102703,89
117687,4212,EUW1_7605029842,555
117688,4212,EUW1_7604995178,902
117689,4212,EUW1_7604942591,902
117690,4212,EUW1_7604441201,518
117691,4212,EUW1_7604399009,902
117692,4212,EUW1_7604366670,32
117693,4212,EUW1_7603391006,17
117694,4212,EUW1_7603355169,11
117695,4212,EUW1_7603314213,233
117696,4212,EUW1_7606244043,23
117697,4212,EUW1_7606168780,117
117698,4212,EUW1_7606093669,888
117699,4212,EUW1_7606041487,53
117700,4212,EUW1_7605966296,99
117701,4212,EUW1_7605901326,121
117702,4212,EUW1_7605854585,233
117703,4212,EUW1_7605266291,233
117704,4212,EUW1_7605218654,901
117705,4212,EUW1_7605151990,35
117706,4212,EUW1_7605102703,89
117707,4212,EUW1_7605029842,555
117708,4212,EUW1_7604995178,902
117709,4212,EUW1_7604942591,902
117710,4212,EUW1_7604441201,518
117711,4212,EUW1_7604399009,902
117712,4212,EUW1_7604366670,32
117713,4212,EUW1_7603391006,17
117714,4212,EUW1_7603355169,11
117715,4213,EUW1_7606077767,143
117716,4213,EUW1_7605531654,63
117717,4213,EUW1_7605526684,14
117718,4213,EUW1_7605518124,497
117719,4213,EUW1_7605514164,50
117720,4213,EUW1_7605051271,266
117721,4213,EUW1_7604256478,13
117722,4213,EUW1_7604251690,63
117723,4213,EUW1_7604245555,105
117724,4213,EUW1_7603198769,122
117725,4213,EUW1_7600033495,39
117726,4213,EUW1_7599989301,44
117727,4213,EUW1_7598672622,127
117728,4213,EUW1_7598650411,876
117729,4213,EUW1_7598637749,221
117730,4213,EUW1_7598539901,497
117731,4213,EUW1_7594908669,54
117732,4213,EUW1_7594859112,32
117733,4213,EUW1_7594850668,15
117734,4213,EUW1_7594836960,497
117735,4213,EUW1_7606077767,143
117736,4213,EUW1_7605531654,63
117737,4213,EUW1_7605526684,14
117738,4213,EUW1_7605518124,497
117739,4213,EUW1_7605514164,50
117740,4213,EUW1_7605051271,266
117741,4213,EUW1_7604256478,13
117742,4213,EUW1_7604251690,63
117743,4213,EUW1_7604245555,105
117744,4213,EUW1_7603198769,122
117745,4213,EUW1_7600033495,39
117746,4213,EUW1_7599989301,44
117747,4213,EUW1_7598672622,127
117748,4213,EUW1_7598650411,876
117749,4213,EUW1_7598637749,221
117750,4213,EUW1_7598539901,497
117751,4213,EUW1_7594908669,54
117752,4213,EUW1_7594859112,32
117753,4213,EUW1_7594850668,15
117754,4214,EUW1_7604358987,157
117755,4214,EUW1_7604321121,777
117756,4214,EUW1_7604294138,61
117757,4214,EUW1_7604285505,84
117758,4214,EUW1_7604268990,234
117759,4214,EUW1_7603528012,234
117760,4214,EUW1_7603449304,62
117761,4214,EUW1_7603390926,266
117762,4214,EUW1_7603298367,114
117763,4214,EUW1_7603260256,122
117764,4214,EUW1_7603191782,31
117765,4214,EUW1_7603151566,67
117766,4214,EUW1_7603119887,58
117767,4214,EUW1_7603094081,114
117768,4214,EUW1_7603076302,164
117769,4214,EUW1_7602386937,777
117770,4214,EUW1_7602328853,164
117771,4214,EUW1_7602173097,799
117772,4214,EUW1_7602136180,875
117773,4214,EUW1_7602104760,10
117774,4214,EUW1_7604358987,157
117775,4214,EUW1_7604321121,777
117776,4214,EUW1_7604294138,61
117777,4214,EUW1_7604285505,84
117778,4214,EUW1_7604268990,234
117779,4214,EUW1_7603528012,234
117780,4214,EUW1_7603449304,62
117781,4214,EUW1_7603390926,266
117782,4214,EUW1_7603298367,114
117783,4214,EUW1_7603260256,122
117784,4214,EUW1_7603191782,31
117785,4214,EUW1_7603151566,67
117786,4214,EUW1_7603119887,58
117787,4214,EUW1_7603094081,114
117788,4214,EUW1_7603076302,164
117789,4214,EUW1_7602386937,777
117790,4214,EUW1_7602328853,164
117791,4214,EUW1_7602173097,799
117792,4214,EUW1_7602136180,875
117793,4215,EUW1_7606057719,804
117794,4215,EUW1_7606002960,804
117795,4215,EUW1_7605450791,18
117796,4215,EUW1_7605411189,101
117797,4215,EUW1_7605382487,110
117798,4215,EUW1_7605352969,254
117799,4215,EUW1_7605306697,110
117800,4215,EUW1_7605247314,804
117801,4215,EUW1_7605098392,21
117802,4215,EUW1_7605030864,18
117803,4215,EUW1_7604911437,99
117804,4215,EUW1_7604891917,101
117805,4215,EUW1_7604779762,22
117806,4215,EUW1_7604725266,21
117807,4215,EUW1_7602867817,51
117808,4215,EUW1_7602798840,21
117809,4215,EUW1_7602725038,21
117810,4215,EUW1_7601700617,21
117811,4215,EUW1_7601655598,21
117812,4215,EUW1_7601612799,18
117813,4215,EUW1_7606057719,804
117814,4215,EUW1_7606002960,804
117815,4215,EUW1_7605450791,18
117816,4215,EUW1_7605411189,101
117817,4215,EUW1_7605382487,110
117818,4215,EUW1_7605352969,254
117819,4215,EUW1_7605306697,110
117820,4215,EUW1_7605247314,804
117821,4215,EUW1_7605098392,21
117822,4215,EUW1_7605030864,18
117823,4215,EUW1_7604911437,99
117824,4215,EUW1_7604891917,101
117825,4215,EUW1_7604779762,22
117826,4215,EUW1_7604725266,21
117827,4215,EUW1_7602867817,51
117828,4215,EUW1_7602798840,21
117829,4215,EUW1_7602725038,21
117830,4215,EUW1_7601700617,21
117831,4215,EUW1_7601655598,21
117832,4216,EUW1_7606474052,267
117833,4216,EUW1_7606397282,22
117834,4216,EUW1_7606273150,22
117835,4216,EUW1_7606183197,22
117836,4216,EUW1_7606067908,432
117837,4216,EUW1_7606004395,22
117838,4216,EUW1_7605914841,222
117839,4216,EUW1_7605866877,51
117840,4216,EUW1_7605832772,22
117841,4216,EUW1_7605759801,222
117842,4216,EUW1_7605716878,22
117843,4216,EUW1_7605686493,432
117844,4216,EUW1_7605649203,888
117845,4216,EUW1_7605619359,888
117846,4216,EUW1_7604952192,888
117847,4216,EUW1_7604898666,78
117848,4216,EUW1_7604812633,267
117849,4216,EUW1_7604751631,22
117850,4216,EUW1_7604691360,432
117851,4216,EUW1_7604637340,432
117852,4216,EUW1_7606474052,267
117853,4216,EUW1_7606397282,22
117854,4216,EUW1_7606273150,22
117855,4216,EUW1_7606183197,22
117856,4216,EUW1_7606067908,432
117857,4216,EUW1_7606004395,22
117858,4216,EUW1_7605914841,222
117859,4216,EUW1_7605866877,51
117860,4216,EUW1_7605832772,22
117861,4216,EUW1_7605759801,222
117862,4216,EUW1_7605716878,22
117863,4216,EUW1_7605686493,432
117864,4216,EUW1_7605649203,888
117865,4216,EUW1_7605619359,888
117866,4216,EUW1_7604952192,888
117867,4216,EUW1_7604898666,78
117868,4216,EUW1_7604812633,267
117869,4216,EUW1_7604751631,22
117870,4216,EUW1_7604691360,432
117871,4217,EUW1_7606438789,9
117872,4217,EUW1_7606342322,9
117873,4217,EUW1_7606289795,9
117874,4217,EUW1_7606228900,80
117875,4217,EUW1_7606149267,19
117876,4217,EUW1_7605996967,9
117877,4217,EUW1_7605268288,517
117878,4217,EUW1_7605221385,9
117879,4217,EUW1_7605169205,9
117880,4217,EUW1_7605039137,77
117881,4217,EUW1_7604066163,19
117882,4217,EUW1_7604002229,9
117883,4217,EUW1_7603945872,432
117884,4217,EUW1_7603870058,33
117885,4217,EUW1_7602787722,17
117886,4217,EUW1_7602715399,17
117887,4217,EUW1_7601671635,17
117888,4217,EUW1_7601607858,11
117889,4217,EUW1_7598149260,203
117890,4218,EUW1_7606744917,134
117891,4218,EUW1_7606710373,134
117892,4218,EUW1_7606687584,134
117893,4218,EUW1_7606058971,134
117894,4218,EUW1_7606006655,134
117895,4218,EUW1_7605936925,134
117896,4218,EUW1_7605918113,134
117897,4218,EUW1_7605875652,134
117898,4218,EUW1_7605823232,134
117899,4218,EUW1_7605781115,134
117900,4218,EUW1_7605738459,134
117901,4218,EUW1_7605724456,81
117902,4218,EUW1_7605447769,134
117903,4218,EUW1_7605423774,134
117904,4218,EUW1_7605382333,134
117905,4218,EUW1_7602018391,154
117906,4218,EUW1_7601951376,20
117907,4218,EUW1_7601760627,134
117908,4218,EUW1_7601728671,134
117909,4218,EUW1_7600681469,517
117910,4218,EUW1_7606744917,134
117911,4218,EUW1_7606710373,134
117912,4218,EUW1_7606687584,134
117913,4218,EUW1_7606058971,134
117914,4218,EUW1_7606006655,134
117915,4218,EUW1_7605936925,134
117916,4218,EUW1_7605918113,134
117917,4218,EUW1_7605875652,134
117918,4218,EUW1_7605823232,134
117919,4218,EUW1_7605781115,134
117920,4218,EUW1_7605738459,134
117921,4218,EUW1_7605724456,81
117922,4218,EUW1_7605447769,134
117923,4218,EUW1_7605423774,134
117924,4218,EUW1_7605382333,134
117925,4218,EUW1_7602018391,154
117926,4218,EUW1_7601951376,20
117927,4218,EUW1_7601760627,134
117928,4218,EUW1_7601728671,134
117929,4218,EUW1_7600681469,517
117930,4219,EUW1_7604456117,81
117931,4219,EUW1_7604422647,412
117932,4219,EUW1_7604345983,412
117933,4219,EUW1_7604321121,412
117934,4219,EUW1_7604300034,412
117935,4219,EUW1_7587688094,17
117936,4219,EUW1_7587673979,81
117937,4219,EUW1_7587644048,81
117938,4219,EUW1_7587599446,81
117939,4219,EUW1_7587596293,81
117940,4219,EUW1_7587558134,81
117941,4219,EUW1_7587468389,145
117942,4219,EUW1_7587459030,145
117943,4219,EUW1_7577299982,412
117944,4219,EUW1_7577152486,81
117945,4219,EUW1_7577038856,412
117946,4219,EUW1_7577014583,81
117947,4219,EUW1_7576987551,81
117948,4219,EUW1_7576849844,81
117949,4219,EUW1_7576837721,412
117950,4219,EUW1_7604456117,81
117951,4219,EUW1_7604422647,412
117952,4219,EUW1_7604345983,412
117953,4219,EUW1_7604321121,412
117954,4219,EUW1_7604300034,412
117955,4219,EUW1_7587688094,17
117956,4219,EUW1_7587673979,81
117957,4219,EUW1_7587644048,81
117958,4219,EUW1_7587599446,81
117959,4219,EUW1_7587596293,81
117960,4219,EUW1_7587558134,81
117961,4219,EUW1_7587468389,145
117962,4219,EUW1_7587459030,145
117963,4219,EUW1_7577299982,412
117964,4219,EUW1_7577152486,81
117965,4219,EUW1_7577038856,412
117966,4219,EUW1_7577014583,81
117967,4219,EUW1_7576987551,81
117968,4219,EUW1_7576849844,81
117969,4220,EUW1_7606650347,131
117970,4220,EUW1_7606608919,131
117971,4220,EUW1_7606520135,82
117972,4220,EUW1_7606312421,141
117973,4220,EUW1_7606260883,82
117974,4220,EUW1_7606176543,141
117975,4220,EUW1_7605874169,82
117976,4220,EUW1_7605743835,82
117977,4220,EUW1_7605704080,36
117978,4220,EUW1_7605683809,106
117979,4220,EUW1_7605646612,516
117980,4220,EUW1_7604131984,6
117981,4220,EUW1_7604098074,6
117982,4220,EUW1_7604052702,106
117983,4220,EUW1_7603998307,131
117984,4220,EUW1_7603949298,28
117985,4220,EUW1_7603210228,91
117986,4220,EUW1_7603170174,131
117987,4220,EUW1_7603144996,131
117988,4220,EUW1_7603126563,54
117989,4220,EUW1_7606650347,131
117990,4220,EUW1_7606608919,131
117991,4220,EUW1_7606520135,82
117992,4220,EUW1_7606312421,141
117993,4220,EUW1_7606260883,82
117994,4220,EUW1_7606176543,141
117995,4220,EUW1_7605874169,82
117996,4220,EUW1_7605743835,82
117997,4220,EUW1_7605704080,36
117998,4220,EUW1_7605683809,106
117999,4220,EUW1_7605646612,516
118000,4220,EUW1_7604131984,6
118001,4220,EUW1_7604098074,6
118002,4220,EUW1_7604052702,106
118003,4220,EUW1_7603998307,131
118004,4220,EUW1_7603949298,28
118005,4220,EUW1_7603210228,91
118006,4220,EUW1_7603170174,131
118007,4220,EUW1_7603144996,131
118008,4221,EUW1_7605603215,136
118009,4221,EUW1_7604361927,234
118010,4221,EUW1_7603977623,136
118011,4221,EUW1_7603342185,777
118012,4221,EUW1_7603311709,777
118013,4221,EUW1_7603103855,3
118014,4221,EUW1_7603098470,34
118015,4221,EUW1_7602795402,136
118016,4221,EUW1_7602716250,518
118017,4221,EUW1_7602646772,887
118018,4221,EUW1_7602337221,200
118019,4221,EUW1_7602010458,36
118020,4221,EUW1_7601943851,200
118021,4221,EUW1_7600897169,887
118022,4221,EUW1_7600836493,799
118023,4221,EUW1_7599714867,234
118024,4221,EUW1_7599707967,234
118025,4221,EUW1_7599640157,887
118026,4221,EUW1_7599638226,22
118027,4221,EUW1_7599589260,887
118028,4221,EUW1_7605603215,136
118029,4221,EUW1_7604361927,234
118030,4221,EUW1_7603977623,136
118031,4221,EUW1_7603342185,777
118032,4221,EUW1_7603311709,777
118033,4221,EUW1_7603103855,3
118034,4221,EUW1_7603098470,34
118035,4221,EUW1_7602795402,136
118036,4221,EUW1_7602716250,518
118037,4221,EUW1_7602646772,887
118038,4221,EUW1_7602337221,200
118039,4221,EUW1_7602010458,36
118040,4221,EUW1_7601943851,200
118041,4221,EUW1_7600897169,887
118042,4221,EUW1_7600836493,799
118043,4221,EUW1_7599714867,234
118044,4221,EUW1_7599707967,234
118045,4221,EUW1_7599640157,887
118046,4221,EUW1_7599638226,22
118047,4222,EUW1_7605000248,166
118048,4222,EUW1_7604943416,45
118049,4222,EUW1_7604927556,13
118050,4222,EUW1_7604892188,38
118051,4222,EUW1_7603298589,61
118052,4222,EUW1_7603267771,101
118053,4222,EUW1_7603248701,157
118054,4222,EUW1_7603204080,45
118055,4222,EUW1_7603176722,166
118056,4222,EUW1_7603141279,45
118057,4222,EUW1_7603130767,45
118058,4222,EUW1_7603081028,45
118059,4222,EUW1_7603070364,38
118060,4222,EUW1_7603065548,134
118061,4222,EUW1_7603051648,64
118062,4222,EUW1_7601339544,254
118063,4222,EUW1_7601288813,121
118064,4222,EUW1_7601246656,104
118065,4222,EUW1_7601235759,48
118066,4222,EUW1_7601165822,58
118067,4222,EUW1_7605000248,166
118068,4222,EUW1_7604943416,45
118069,4222,EUW1_7604927556,13
118070,4222,EUW1_7604892188,38
118071,4222,EUW1_7603298589,61
118072,4222,EUW1_7603267771,101
118073,4222,EUW1_7603248701,157
118074,4222,EUW1_7603204080,45
118075,4222,EUW1_7603176722,166
118076,4222,EUW1_7603141279,45
118077,4222,EUW1_7603130767,45
118078,4222,EUW1_7603081028,45
118079,4222,EUW1_7603070364,38
118080,4222,EUW1_7603065548,134
118081,4222,EUW1_7603051648,64
118082,4222,EUW1_7601339544,254
118083,4222,EUW1_7601288813,121
118084,4222,EUW1_7601246656,104
118085,4222,EUW1_7601235759,48
118086,4222,EUW1_7601165822,58
118087,4223,EUW1_7601670549,267
118088,4223,EUW1_7600545826,412
118089,4223,EUW1_7600489779,412
118090,4223,EUW1_7600433551,412
118091,4223,EUW1_7600376054,412
118092,4223,EUW1_7599597859,40
118093,4223,EUW1_7599580190,40
118094,4223,EUW1_7599561005,40
118095,4223,EUW1_7599538145,40
118096,4223,EUW1_7599511166,40
118097,4223,EUW1_7599468435,117
118098,4223,EUW1_7599443591,223
118099,4223,EUW1_7553959970,111
118100,4223,EUW1_7553903872,412
118101,4223,EUW1_7553840008,412
118102,4223,EUW1_7553798131,223
118103,4223,EUW1_7553768904,12
118104,4223,EUW1_7553698089,143
118105,4223,EUW1_7553665656,143
118106,4223,EUW1_7553625891,9
118107,4223,EUW1_7601670549,267
118108,4223,EUW1_7600545826,412
118109,4223,EUW1_7600489779,412
118110,4223,EUW1_7600433551,412
118111,4223,EUW1_7600376054,412
118112,4223,EUW1_7599597859,40
118113,4223,EUW1_7599580190,40
118114,4223,EUW1_7599561005,40
118115,4223,EUW1_7599538145,40
118116,4223,EUW1_7599511166,40
118117,4223,EUW1_7599468435,117
118118,4223,EUW1_7599443591,223
118119,4223,EUW1_7553959970,111
118120,4223,EUW1_7553903872,412
118121,4223,EUW1_7553840008,412
118122,4223,EUW1_7553798131,223
118123,4223,EUW1_7553768904,12
118124,4223,EUW1_7553698089,143
118125,4223,EUW1_7553665656,143
118126,4223,EUW1_7553625891,9
118127,4224,EUW1_7606664742,53
118128,4224,EUW1_7606546068,412
118129,4224,EUW1_7606483559,53
118130,4224,EUW1_7606372373,412
118131,4224,EUW1_7605614766,412
118132,4224,EUW1_7605589787,412
118133,4224,EUW1_7605358369,53
118134,4224,EUW1_7605318738,53
118135,4224,EUW1_7605247925,412
118136,4224,EUW1_7605177182,53
118137,4224,EUW1_7605086832,412
118138,4224,EUW1_7604924555,412
118139,4224,EUW1_7604343646,412
118140,4224,EUW1_7604306964,412
118141,4224,EUW1_7604053966,412
118142,4224,EUW1_7604002160,412
118143,4224,EUW1_7603910133,412
118144,4224,EUW1_7603849294,53
118145,4224,EUW1_7603793011,412
118146,4224,EUW1_7603734835,412
118147,4224,EUW1_7606664742,53
118148,4224,EUW1_7606546068,412
118149,4224,EUW1_7606483559,53
118150,4224,EUW1_7606372373,412
118151,4224,EUW1_7605614766,412
118152,4224,EUW1_7605589787,412
118153,4224,EUW1_7605358369,53
118154,4224,EUW1_7605318738,53
118155,4224,EUW1_7605247925,412
118156,4224,EUW1_7605177182,53
118157,4224,EUW1_7605086832,412
118158,4224,EUW1_7604924555,412
118159,4224,EUW1_7604343646,412
118160,4224,EUW1_7604306964,412
118161,4224,EUW1_7604053966,412
118162,4224,EUW1_7604002160,412
118163,4224,EUW1_7603910133,412
118164,4224,EUW1_7603849294,53
118165,4224,EUW1_7603793011,412
118166,4225,EUW1_7606749064,150
118167,4225,EUW1_7606731810,21
118168,4225,EUW1_7606704358,21
118169,4225,EUW1_7606366799,112
118170,4225,EUW1_7606308801,163
118171,4225,EUW1_7606264943,150
118172,4225,EUW1_7606136568,69
118173,4225,EUW1_7606075981,145
118174,4225,EUW1_7606013778,21
118175,4225,EUW1_7605896985,21
118176,4225,EUW1_7605835160,69
118177,4225,EUW1_7605772054,69
118178,4225,EUW1_7605730308,69
118179,4225,EUW1_7605645962,69
118180,4225,EUW1_7605111354,21
118181,4225,EUW1_7605047707,163
118182,4225,EUW1_7604905799,145
118183,4225,EUW1_7604850033,163
118184,4225,EUW1_7604748016,112
118185,4225,EUW1_7604699081,3
118186,4225,EUW1_7606749064,150
118187,4225,EUW1_7606731810,21
118188,4225,EUW1_7606704358,21
118189,4225,EUW1_7606366799,112
118190,4225,EUW1_7606308801,163
118191,4225,EUW1_7606264943,150
118192,4225,EUW1_7606136568,69
118193,4225,EUW1_7606075981,145
118194,4225,EUW1_7606013778,21
118195,4225,EUW1_7605896985,21
118196,4225,EUW1_7605835160,69
118197,4225,EUW1_7605772054,69
118198,4225,EUW1_7605730308,69
118199,4225,EUW1_7605645962,69
118200,4225,EUW1_7605111354,21
118201,4225,EUW1_7605047707,163
118202,4225,EUW1_7604905799,145
118203,4225,EUW1_7604850033,163
118204,4225,EUW1_7604748016,112
118205,4225,EUW1_7604699081,3
118206,4226,EUW1_7605186768,103
118207,4226,EUW1_7604969238,103
118208,4226,EUW1_7604836712,90
118209,4226,EUW1_7604788938,51
118210,4226,EUW1_7604648138,99
118211,4226,EUW1_7604636022,99
118212,4226,EUW1_7604590766,99
118213,4226,EUW1_7604550780,99
118214,4226,EUW1_7604496822,22
118215,4226,EUW1_7604484184,22
118216,4226,EUW1_7604104399,51
118217,4226,EUW1_7604052747,51
118218,4226,EUW1_7604008813,103
118219,4226,EUW1_7603954002,103
118220,4226,EUW1_7603525810,103
118221,4226,EUW1_7603435910,103
118222,4226,EUW1_7603397082,103
118223,4226,EUW1_7603348730,103
118224,4226,EUW1_7603306753,103
118225,4226,EUW1_7603264803,103
118226,4226,EUW1_7605186768,103
118227,4226,EUW1_7604969238,103
118228,4226,EUW1_7604836712,90
118229,4226,EUW1_7604788938,51
118230,4226,EUW1_7604648138,99
118231,4226,EUW1_7604636022,99
118232,4226,EUW1_7604590766,99
118233,4226,EUW1_7604550780,99
118234,4226,EUW1_7604496822,22
118235,4226,EUW1_7604484184,22
118236,4226,EUW1_7604104399,51
118237,4226,EUW1_7604052747,51
118238,4226,EUW1_7604008813,103
118239,4226,EUW1_7603954002,103
118240,4226,EUW1_7603525810,103
118241,4226,EUW1_7603435910,103
118242,4226,EUW1_7603397082,103
118243,4226,EUW1_7603348730,103
118244,4226,EUW1_7603306753,103
118245,4226,EUW1_7603264803,103
118246,4227,EUW1_7606020261,145
118247,4227,EUW1_7605431505,157
118248,4227,EUW1_7605337691,90
118249,4227,EUW1_7605218413,145
118250,4227,EUW1_7605015287,145
118251,4227,EUW1_7604748390,145
118252,4227,EUW1_7604567892,81
118253,4227,EUW1_7604007097,90
118254,4227,EUW1_7603400671,105
118255,4227,EUW1_7603353099,90
118256,4227,EUW1_7603306376,90
118257,4227,EUW1_7603286231,17
118258,4227,EUW1_7602876830,268
118259,4227,EUW1_7602837851,51
118260,4227,EUW1_7602779150,90
118261,4227,EUW1_7602721028,131
118262,4227,EUW1_7602329867,131
118263,4227,EUW1_7602284452,82
118264,4227,EUW1_7602235901,145
118265,4227,EUW1_7602169469,18
118266,4227,EUW1_7606020261,145
118267,4227,EUW1_7605431505,157
118268,4227,EUW1_7605337691,90
118269,4227,EUW1_7605218413,145
118270,4227,EUW1_7605015287,145
118271,4227,EUW1_7604748390,145
118272,4227,EUW1_7604567892,81
118273,4227,EUW1_7604007097,90
118274,4227,EUW1_7603400671,105
118275,4227,EUW1_7603353099,90
118276,4227,EUW1_7603306376,90
118277,4227,EUW1_7603286231,17
118278,4227,EUW1_7602876830,268
118279,4227,EUW1_7602837851,51
118280,4227,EUW1_7602779150,90
118281,4227,EUW1_7602721028,131
118282,4227,EUW1_7602329867,131
118283,4227,EUW1_7602284452,82
118284,4227,EUW1_7602235901,145
118285,4227,EUW1_7602169469,18
118286,4228,EUW1_7602748115,103
118287,4228,EUW1_7602715242,22
118288,4228,EUW1_7602683842,221
118289,4228,EUW1_7600594810,105
118290,4228,EUW1_7600537964,45
118291,4228,EUW1_7600496990,81
118292,4228,EUW1_7600458209,8
118293,4228,EUW1_7600080546,142
118294,4228,EUW1_7599155300,163
118295,4228,EUW1_7599081699,518
118296,4228,EUW1_7599017123,893
118297,4228,EUW1_7598974041,34
118298,4228,EUW1_7598928382,51
118299,4228,EUW1_7598887101,112
118300,4228,EUW1_7598855176,141
118301,4228,EUW1_7598820557,78
118302,4229,EUW1_7605589787,14
118303,4229,EUW1_7605286145,14
118304,4229,EUW1_7605234310,14
118305,4229,EUW1_7605147506,14
118306,4229,EUW1_7605074752,14
118307,4229,EUW1_7602300089,14
118308,4229,EUW1_7602004144,14
118309,4229,EUW1_7601971254,14
118310,4229,EUW1_7601774830,14
118311,4229,EUW1_7600902977,14
118312,4229,EUW1_7600730324,14
118313,4229,EUW1_7600674262,14
118314,4229,EUW1_7592256742,14
118315,4229,EUW1_7591653107,14
118316,4229,EUW1_7590814810,14
118317,4229,EUW1_7590805935,14
118318,4229,EUW1_7590570161,35
118319,4229,EUW1_7589392285,86
118320,4229,EUW1_7589382962,86
118321,4229,EUW1_7588402462,14
118322,4229,EUW1_7605589787,14
118323,4229,EUW1_7605286145,14
118324,4229,EUW1_7605234310,14
118325,4229,EUW1_7605147506,14
118326,4229,EUW1_7605074752,14
118327,4229,EUW1_7602300089,14
118328,4229,EUW1_7602004144,14
118329,4229,EUW1_7601971254,14
118330,4229,EUW1_7601774830,14
118331,4229,EUW1_7600902977,14
118332,4229,EUW1_7600730324,14
118333,4229,EUW1_7600674262,14
118334,4229,EUW1_7592256742,14
118335,4229,EUW1_7591653107,14
118336,4229,EUW1_7590814810,14
118337,4229,EUW1_7590805935,14
118338,4229,EUW1_7590570161,35
118339,4229,EUW1_7589392285,86
118340,4229,EUW1_7589382962,86
118341,4230,EUW1_7606751298,39
118342,4230,EUW1_7606730872,59
118343,4230,EUW1_7606696292,64
118344,4230,EUW1_7605462782,131
118345,4230,EUW1_7605436145,59
118346,4230,EUW1_7605400412,164
118347,4230,EUW1_7604006385,28
118348,4230,EUW1_7603942835,234
118349,4230,EUW1_7603874779,20
118350,4230,EUW1_7603817402,59
118351,4230,EUW1_7603758803,131
118352,4230,EUW1_7603551834,64
118353,4230,EUW1_7600741576,11
118354,4230,EUW1_7600710296,11
118355,4230,EUW1_7600680703,11
118356,4230,EUW1_7600640929,11
118357,4230,EUW1_7600572671,131
118358,4230,EUW1_7600500705,39
118359,4230,EUW1_7600480969,131
118360,4230,EUW1_7600403037,11
118361,4230,EUW1_7606751298,39
